SGB name	Representative bin	Cluster MAGs
SGB_1950	T2109199058_metabat2_bins_bin.12	"MET0310_bin.42.fa,1111525849758379_bin.23.fa,MET0700_bin.9.fa,MET0240_bin.19.fa,1111525849480310_bin.20_new.fa,MET0333_bin.3.fa,1111525849737367_bin.21.fa,1111525849486442_bin.45.fa,1111525849736752_bin.40.fa,1111525849743011_bin.53.fa,1111525849640249_bin.43.fa,MET0332_bin.9.fa,MET0293_bin.22.fa,1111525849475064_bin.14.fa,MET0041_bin.7.fa,1111525849742984_bin.4.fa,1111525849668387_bin.23.fa,R_T2109198946_metabat2_bins_bin.7.fa,T2109198946_concoct_bins_bin.22.fa,R_T2109198892_maxbin2_bins_bin.2.fa,R_T2109198892_concoct_bins_bin.15.fa,R_T2109198892_metabat2_bins_bin.9.fa,T2109199178_concoct_bins_bin.17.fa,T2109199178_maxbin2_bins_bin.3.fa,T2109198907_maxbin2_bins_bin.1.fa,R_T2109198946_concoct_bins_bin.32.fa,R_T2109198946_maxbin2_bins_bin.7.fa,T2109198994_concoct_bins_bin.50.fa,T2109198892_maxbin2_bins_bin.1.fa,T2109198907_concoct_bins_bin.19.fa,T2109198892_concoct_bins_bin.2.fa,T2109198907_metabat2_bins_bin.10.fa,T2109198892_metabat2_bins_bin.6.fa,T2109198946_maxbin2_bins_bin.6.fa,T2109198918_concoct_bins_bin.28.fa,T2109198918_metabat2_bins_bin.28.fa,R_T2109198918_concoct_bins_bin.1.fa,R_T2109198906_metabat2_bins_bin.20.fa,R_T2109198918_maxbin2_bins_bin.11.fa,R_T2109198906_concoct_bins_bin.39.fa,T2109199058_metabat2_bins_bin.12.fa,T2109199178_metabat2_bins_bin.4.fa,R_T2109198906_maxbin2_bins_bin.7.fa,T2109199058_concoct_bins_bin.15.fa,T2109198987_metabat2_bins_bin.8.fa,T2109198906_metabat2_bins_bin.8.fa,T2109198995_metabat2_bins_bin.17.fa,T2109199058_maxbin2_bins_bin.0.fa,T2109198908_metabat2_bins_bin.6.fa,T2109198908_concoct_bins_bin.23.fa,T2109198906_concoct_bins_bin.29.fa,T2109198906_maxbin2_bins_bin.15.fa,T2109198933_metabat2_bins_bin.17.fa,T2109198933_concoct_bins_bin.1.fa,T2109198933_maxbin2_bins_bin.3.fa,T2107172010_metabat2_bins_bin.65.fa,R_T2109198905_concoct_bins_bin.26.fa,R_T2109198941_concoct_bins_bin.19.fa,R_T2109198941_metabat2_bins_bin.9.fa,T2109198905_maxbin2_bins_bin.5.fa,T2108174046_metabat2_bins_bin.93.fa,T2109198905_concoct_bins_bin.20.fa,T2108174092_metabat2_bins_bin.20.fa,T2109198929_concoct_bins_bin.3.fa,T2108173863_metabat2_bins_bin.51.fa,T2109198913_concoct_bins_bin.36.fa,T2108173863_maxbin2_bins_bin.55.fa,T2109198930_metabat2_bins_bin.18.fa,T2109198930_concoct_bins_bin.45.fa,T2109198930_maxbin2_bins_bin.8.fa,T2108174047_metabat2_bins_bin.40.fa,T2109199139_concoct_bins_bin.1.fa,R_T2109198914_concoct_bins_bin.29.fa,T2109198914_concoct_bins_bin.37.fa,T2109198941_concoct_bins_bin.11.fa"
SGB_3352	1111525849862568_bin.80	1111525849862568_bin.80.fa
SGB_3354	R_T2109198892_maxbin2_bins_bin.1	R_T2109198892_maxbin2_bins_bin.1.fa
SGB_735	SMGC_452	"SMGC_452.fa,T2109199075_concoct_bins_bin.40.fa"
SGB_1045	T2108173882_concoct_bins_bin.65	"DP1807004501_bin.21.fa,T2108173882_concoct_bins_bin.65.fa,T2108173882_metabat2_bins_bin.29.fa,T2108173883_metabat2_bins_bin.63.fa,T2108173883_concoct_bins_bin.111.fa,T2108173881_concoct_bins_bin.111.fa,T2108173881_maxbin2_bins_bin.60.fa"
SGB_3407	1111525849743575_bin.111	"1111525849743575_bin.111.fa,1111525849862568_bin.58.fa"
SGB_342	1111525849853730_bin.13	1111525849853730_bin.13.fa
SGB_1166	T2108173918_concoct_bins_bin.74	"T2108173918_metabat2_bins_bin.56.fa,T2108173918_concoct_bins_bin.74.fa,T2108173919_concoct_bins_bin.2.fa,T2108173919_metabat2_bins_bin.14.fa"
SGB_1471	T2108174029_concoct_bins_bin.41	"T2108174029_metabat2_bins_bin.12.fa,T2108174029_concoct_bins_bin.41.fa,T2108174028_metabat2_bins_bin.12.fa"
SGB_1470	T2108174029_concoct_bins_bin.16	"T2108174029_concoct_bins_bin.16.fa,T2108174029_metabat2_bins_bin.16.fa,T2108174028_metabat2_bins_bin.18.fa"
SGB_3391	1111525849758776_bin.48	1111525849758776_bin.48.fa
SGB_399	1111525849861839_bin.2	"MET0340_bin.7.fa,1111525849668977_bin.4.fa,1111525849861839_bin.2.fa,T2108173973_metabat2_bins_bin.47.fa,SMGC_198.fa"
SGB_593	SMGC_222	"DP1807004495_bin.4.fa,MET0838_bin.1.fa,MET1054_bin.10.fa,MET0840_bin.2.fa,MET0832_bin.3.fa,MET0837_bin.6.fa,MET1059_bin.2.fa,1111525849486058_bin.13.fa,MET0845_bin.3.fa,SMGC_222.fa,T2108173982_metabat2_bins_bin.1.fa,T2108173982_concoct_bins_bin.64.fa,T2108173982_maxbin2_bins_bin.5.fa,T2108173889_metabat2_bins_bin.43.fa,T2107172007_metabat2_bins_bin.11.fa,T2107172007_concoct_bins_bin.39.fa,T2108173889_concoct_bins_bin.42.fa,T2107172007_maxbin2_bins_bin.21.fa,T2108173891_metabat2_bins_bin.3.fa,T2108173891_concoct_bins_bin.52.fa,T2108173920_concoct_bins_bin.162.fa"
SGB_3350	T2108174141_concoct_bins_bin.36	T2108174141_concoct_bins_bin.36.fa
SGB_3349	T2107172009_concoct_bins_bin.29	T2107172009_concoct_bins_bin.29.fa
SGB_1617	T2108174074_concoct_bins_bin.135	"T2108174074_metabat2_bins_bin.83.fa,T2108174074_concoct_bins_bin.135.fa,T2108173973_metabat2_bins_bin.32.fa,T2108173973_concoct_bins_bin.37.fa,T2108174074_maxbin2_bins_bin.50.fa,T2108174073_metabat2_bins_bin.49.fa,T2108174073_concoct_bins_bin.84.fa,T2108174072_metabat2_bins_bin.26.fa,T2108174073_maxbin2_bins_bin.54.fa,T2108174075_concoct_bins_bin.84.fa,T2108174075_metabat2_bins_bin.26.fa,T2108174075_maxbin2_bins_bin.45.fa,T2108174072_concoct_bins_bin.34.fa,T2108173975_metabat2_bins_bin.41.fa,T2108173975_concoct_bins_bin.94.fa,T2108173868_metabat2_bins_bin.40.fa,T2108174143_metabat2_bins_bin.19.fa,T2108173868_concoct_bins_bin.91.fa,T2108174143_concoct_bins_bin.37.fa,T2108173868_maxbin2_bins_bin.31.fa,T2108174143_maxbin2_bins_bin.84.fa,T2107171994_concoct_bins_bin.75.fa"
SGB_3411	T2108173926_concoct_bins_bin.73	T2108173926_concoct_bins_bin.73.fa
SGB_522	SMGC_108	"MET0207_bin.84.fa,SMGC_108.fa"
SGB_525	SMGC_110	"MET0207_bin.51.fa,SMGC_110.fa"
SGB_1985	T2109199172_concoct_bins_bin.16	"T2109199172_metabat2_bins_bin.17.fa,T2109199172_concoct_bins_bin.16.fa,T2109199163_metabat2_bins_bin.11.fa,T2109199164_metabat2_bins_bin.20.fa,T2109199088_metabat2_bins_bin.2.fa,T2109199171_maxbin2_bins_bin.12.fa,T2109199190_maxbin2_bins_bin.11.fa,T2109199190_concoct_bins_bin.29.fa"
SGB_651	SMGC_306	"SRR1950752_bin.1.fa,SRR1950751_bin.3.fa,SMGC_306.fa"
SGB_3495	T2108173906_maxbin2_bins_bin.13	T2108173906_maxbin2_bins_bin.13.fa
SGB_3426	T2108173925_concoct_bins_bin.6	T2108173925_concoct_bins_bin.6.fa
SGB_3414	T2109198913_concoct_bins_bin.21	T2109198913_concoct_bins_bin.21.fa
SGB_3470	1111525849758899_bin.10_new	1111525849758899_bin.10_new.fa
SGB_3427	T2108174119_concoct_bins_bin.106	T2108174119_concoct_bins_bin.106.fa
SGB_1977	T2109199163_concoct_bins_bin.30	"T2109199163_maxbin2_bins_bin.14.fa,T2109199163_concoct_bins_bin.30.fa"
SGB_3503	T2109198932_maxbin2_bins_bin.18	T2109198932_maxbin2_bins_bin.18.fa
SGB_3485	T2109198911_concoct_bins_bin.20	T2109198911_concoct_bins_bin.20.fa
SGB_3416	T2109199036_concoct_bins_bin.15	"T2109199036_maxbin2_bins_bin.11.fa,T2109199036_concoct_bins_bin.15.fa"
SGB_3497	T2108173881_concoct_bins_bin.96	T2108173881_concoct_bins_bin.96.fa
SGB_1721	T2108174113_concoct_bins_bin.53	"T2108174113_concoct_bins_bin.53.fa,SMGC_111.fa"
SGB_3487	1111525849852366_bin.4_new	1111525849852366_bin.4_new.fa
SGB_3425	T2108173897_concoct_bins_bin.85	T2108173897_concoct_bins_bin.85.fa
SGB_3479	T2109198976_maxbin2_bins_bin.20	T2109198976_maxbin2_bins_bin.20.fa
SGB_1882	T2109198884_concoct_bins_bin.28	"T2109198884_concoct_bins_bin.28.fa,T2109198884_maxbin2_bins_bin.19.fa"
SGB_3505	1111525849486744_bin.40	1111525849486744_bin.40.fa
SGB_3493	1111525849649836_bin.1	1111525849649836_bin.1.fa
SGB_3417	T2109198891_maxbin2_bins_bin.13	T2109198891_maxbin2_bins_bin.13.fa
SGB_3502	T2108173962_maxbin2_bins_bin.12	T2108173962_maxbin2_bins_bin.12.fa
SGB_3482	T2109199160_concoct_bins_bin.7	T2109199160_concoct_bins_bin.7.fa
SGB_3412	T2108174032_concoct_bins_bin.21	"T2108174032_maxbin2_bins_bin.38.fa,T2108174032_concoct_bins_bin.21.fa"
SGB_3458	T2107171954_maxbin2_bins_bin.11	T2107171954_maxbin2_bins_bin.11.fa
SGB_3504	T2108173873_maxbin2_bins_bin.20	T2108173873_maxbin2_bins_bin.20.fa
SGB_3465	1111525849854017_bin.13	1111525849854017_bin.13.fa
SGB_3455	T2108173952_concoct_bins_bin.41	T2108173952_concoct_bins_bin.41.fa
SGB_3499	T2108174009_maxbin2_bins_bin.9	T2108174009_maxbin2_bins_bin.9.fa
SGB_3415	T2109199048_maxbin2_bins_bin.8	T2109199048_maxbin2_bins_bin.8.fa
SGB_1971	T2109199139_concoct_bins_bin.29	"MET0276_bin.13.fa,1111525849751715_bin.16.fa,1111525849743460_bin.10.fa,1111525849481828_bin.34.fa,1111525849861219_bin.8.fa,1111525849768216_bin.13.fa,T2109199139_metabat2_bins_bin.7.fa,T2109199139_concoct_bins_bin.29.fa,T2109199200_metabat2_bins_bin.9.fa,T2108173974_metabat2_bins_bin.17.fa,T2108173974_concoct_bins_bin.66.fa,T2108173866_metabat2_bins_bin.21.fa,T2109199000_metabat2_bins_bin.4.fa,T2108173866_concoct_bins_bin.62.fa,T2109199200_concoct_bins_bin.54.fa,T2109199199_metabat2_bins_bin.5.fa,T2109199199_concoct_bins_bin.19.fa,T2108174126_maxbin2_bins_bin.82.fa,T2108174126_concoct_bins_bin.121.fa,T2108174126_metabat2_bins_bin.70.fa,T2109199000_concoct_bins_bin.39.fa,T2109199157_concoct_bins_bin.20.fa,T2109199157_metabat2_bins_bin.3.fa,T2108173867_metabat2_bins_bin.16.fa,T2108173867_concoct_bins_bin.36.fa,T2109199157_maxbin2_bins_bin.0.fa,T2109199175_metabat2_bins_bin.7.fa,T2109199175_concoct_bins_bin.37.fa,T2109199056_metabat2_bins_bin.1.fa,T2109199056_concoct_bins_bin.12.fa,T2109199056_maxbin2_bins_bin.11.fa,T2109199088_maxbin2_bins_bin.15.fa,T2109199197_concoct_bins_bin.0.fa,T2109199140_concoct_bins_bin.4.fa,T2109199140_maxbin2_bins_bin.19.fa,T2108173904_metabat2_bins_bin.47.fa,T2109198889_concoct_bins_bin.0.fa,T2108174016_metabat2_bins_bin.82.fa,T2108174087_metabat2_bins_bin.3.fa,T2109199164_maxbin2_bins_bin.16.fa,T2108173904_concoct_bins_bin.111.fa,T2108173973_concoct_bins_bin.105.fa,T2108174087_concoct_bins_bin.3.fa,T2108173973_maxbin2_bins_bin.90.fa,T2109199187_concoct_bins_bin.6.fa,T2108174115_maxbin2_bins_bin.68.fa,T2108174115_concoct_bins_bin.47.fa,T2108173976_concoct_bins_bin.17.fa,T2109199218_concoct_bins_bin.1.fa"
SGB_3410	T2109198974_concoct_bins_bin.4	T2109198974_concoct_bins_bin.4.fa
SGB_3409	T2108174147_concoct_bins_bin.167	T2108174147_concoct_bins_bin.167.fa
SGB_1921	T2109198979_concoct_bins_bin.19	"1111525849766067_bin.19.fa,DSKIN0041-1_bin.1.fa,1111525849638540_bin.3.fa,1111525849862212_bin.15.fa,1111525849859956_bin.20.fa,MET0310_bin.34.fa,1111525849645752_bin.18.fa,1111525849650090_bin.10.fa,1111525849852445_bin.29.fa,1111525849767143_bin.14.fa,1111525849475849_bin.10.fa,1111525849486260_bin.25.fa,1111525849767380_bin.10.fa,1111525849478185_bin.17.fa,1111525849758776_bin.45.fa,1111525849669352_bin.21.fa,1111525849649755_bin.6.fa,1111525849475064_bin.3.fa,1111525849853997_bin.3.fa,1111525849755863_bin.22.fa,1111525849481795_bin.5.fa,1111525849645106_bin.3.fa,1111525849742850_bin.7.fa,1111525849645140_bin.19.fa,1111525849479725_bin.12.fa,1111525849748686_bin.24.fa,1111525849667770_bin.17.fa,1111525849670236_bin.15.fa,T2109198979_metabat2_bins_bin.7.fa,T2109198979_concoct_bins_bin.19.fa,T2109198979_maxbin2_bins_bin.13.fa,T2109199092_metabat2_bins_bin.6.fa,T2109198938_metabat2_bins_bin.12.fa,T2109198973_metabat2_bins_bin.7.fa,T2109199164_concoct_bins_bin.38.fa,T2109199164_metabat2_bins_bin.8.fa,T2109199066_metabat2_bins_bin.7.fa,T2109199047_concoct_bins_bin.5.fa,T2109198938_concoct_bins_bin.24.fa,T2109199047_metabat2_bins_bin.20.fa,T2109199066_concoct_bins_bin.31.fa,T2109199004_metabat2_bins_bin.15.fa,T2109199004_concoct_bins_bin.12.fa,T2109198944_metabat2_bins_bin.17.fa,T2109198926_metabat2_bins_bin.17.fa,T2109199092_concoct_bins_bin.11.fa,T2109199035_metabat2_bins_bin.12.fa,T2109199035_concoct_bins_bin.30.fa,T2109198973_concoct_bins_bin.9.fa,R_T2109198926_concoct_bins_bin.33.fa,R_T2109198926_metabat2_bins_bin.15.fa,T2109199047_maxbin2_bins_bin.15.fa,R_T2109198890_concoct_bins_bin.13.fa,T2109198890_metabat2_bins_bin.6.fa,T2109198890_maxbin2_bins_bin.2.fa,R_T2109198960_concoct_bins_bin.2.fa,T2109199092_maxbin2_bins_bin.9.fa,R_T2109198960_metabat2_bins_bin.5.fa,R_T2109198960_maxbin2_bins_bin.6.fa,T2109199164_maxbin2_bins_bin.5.fa,T2109198944_concoct_bins_bin.39.fa,T2109198944_maxbin2_bins_bin.4.fa,T2109198973_maxbin2_bins_bin.10.fa,T2109198926_concoct_bins_bin.22.fa,T2109199188_metabat2_bins_bin.7.fa,T2109199188_concoct_bins_bin.15.fa,T2109198890_concoct_bins_bin.27.fa,T2109199004_maxbin2_bins_bin.7.fa,T2109199188_maxbin2_bins_bin.1.fa,T2109199064_metabat2_bins_bin.13.fa,T2109198960_metabat2_bins_bin.4.fa,T2109198960_concoct_bins_bin.17.fa,T2109199064_concoct_bins_bin.38.fa,T2109198960_maxbin2_bins_bin.4.fa,T2109198947_maxbin2_bins_bin.0.fa,T2109198947_concoct_bins_bin.5.fa,T2109198921_metabat2_bins_bin.11.fa,T2109198874_metabat2_bins_bin.30.fa,T2109198874_concoct_bins_bin.0.fa,T2109198921_concoct_bins_bin.1.fa,T2109198947_metabat2_bins_bin.11.fa,T2109199186_metabat2_bins_bin.7.fa,T2109199037_metabat2_bins_bin.17.fa,R_T2109198926_maxbin2_bins_bin.3.fa,T2109198921_maxbin2_bins_bin.11.fa,T2109199037_concoct_bins_bin.6.fa,T2109199186_concoct_bins_bin.35.fa,T2109199064_maxbin2_bins_bin.9.fa,T2109199028_metabat2_bins_bin.13.fa,T2109199037_maxbin2_bins_bin.12.fa,T2109199186_maxbin2_bins_bin.8.fa,R_T2109198919_metabat2_bins_bin.19.fa,T2109198894_concoct_bins_bin.6.fa,T2109198919_metabat2_bins_bin.18.fa,R_T2109198919_maxbin2_bins_bin.11.fa,T2109199028_concoct_bins_bin.27.fa,R_T2109198919_concoct_bins_bin.22.fa,T2109199028_maxbin2_bins_bin.6.fa,T2109198919_concoct_bins_bin.10.fa,T2109198968_metabat2_bins_bin.10.fa,T2109199095_metabat2_bins_bin.5.fa,T2109198968_concoct_bins_bin.37.fa,T2109199095_concoct_bins_bin.19.fa,T2109199095_maxbin2_bins_bin.10.fa,R_T2109198879_metabat2_bins_bin.4.fa,R_T2109198879_concoct_bins_bin.9.fa,T2109199048_metabat2_bins_bin.15.fa,T2109198876_metabat2_bins_bin.5.fa,T2108174099_metabat2_bins_bin.21.fa,T2109198889_concoct_bins_bin.21.fa,T2108174099_concoct_bins_bin.8.fa,T2109199067_concoct_bins_bin.35.fa,T2109198963_concoct_bins_bin.26.fa,T2109198940_concoct_bins_bin.12.fa,T2109199048_concoct_bins_bin.16.fa,T2109198963_maxbin2_bins_bin.7.fa,T2109199174_concoct_bins_bin.6.fa,R_T2109199187_concoct_bins_bin.4.fa,T2108174092_metabat2_bins_bin.32.fa,T2108174014_metabat2_bins_bin.37.fa,T2108174039_metabat2_bins_bin.25.fa,R_T2109198896_maxbin2_bins_bin.2.fa,T2109199203_maxbin2_bins_bin.11.fa,T2108174014_concoct_bins_bin.22.fa,T2108174039_concoct_bins_bin.26.fa,T2109199003_concoct_bins_bin.32.fa,T2108174014_maxbin2_bins_bin.47.fa,T2109199203_concoct_bins_bin.12.fa,T2109198896_maxbin2_bins_bin.5.fa,T2109198972_concoct_bins_bin.30.fa,T2109198912_concoct_bins_bin.20.fa,R_T2109198918_concoct_bins_bin.13.fa,T2108173912_concoct_bins_bin.36.fa,T2108174037_concoct_bins_bin.85.fa,T2109198972_maxbin2_bins_bin.17.fa,T2109198907_concoct_bins_bin.40.fa,T2109198907_maxbin2_bins_bin.9.fa,T2109199159_maxbin2_bins_bin.19.fa,T2109199159_concoct_bins_bin.38.fa,T2109198971_maxbin2_bins_bin.12.fa,T2109198971_concoct_bins_bin.3.fa,T2108173995_concoct_bins_bin.49.fa,T2108174030_concoct_bins_bin.32.fa,T2108173995_maxbin2_bins_bin.39.fa,T2108174096_concoct_bins_bin.40.fa,T2108174097_concoct_bins_bin.30.fa"
SGB_3496	T2109199168_concoct_bins_bin.12	T2109199168_concoct_bins_bin.12.fa
SGB_3467	T2109199208_concoct_bins_bin.18	"T2109199208_maxbin2_bins_bin.6.fa,T2109199208_concoct_bins_bin.18.fa"
SGB_3480	T2109199025_maxbin2_bins_bin.5	"T2109199025_maxbin2_bins_bin.5.fa,T2109199025_concoct_bins_bin.3.fa"
SGB_3421	1111525849770374_bin.35_new	1111525849770374_bin.35_new.fa
SGB_3477	MET0248_bin.3	MET0248_bin.3.fa
SGB_3419	1111525849771679_bin.6_new	1111525849771679_bin.6_new.fa
SGB_3463	T2109198903_concoct_bins_bin.27	T2109198903_concoct_bins_bin.27.fa
SGB_3484	T2109199007_metabat2_bins_bin.10	T2109199007_metabat2_bins_bin.10.fa
SGB_3486	1111525849859453_bin.24	1111525849859453_bin.24.fa
SGB_3471	1111525849862289_bin.1	"1111525849669703_bin.8.fa,1111525849862289_bin.1.fa,1111525849743604_bin.5.fa"
SGB_3468	1111525849633314_bin.10	"1111525849638922_bin.1.fa,1111525849633314_bin.10.fa,SMGC_170.fa"
SGB_3422	1111525849852309_bin.23	1111525849852309_bin.23.fa
SGB_3469	1111525849649795_bin.11	1111525849649795_bin.11.fa
SGB_3424	T2109199089_concoct_bins_bin.25	T2109199089_concoct_bins_bin.25.fa
SGB_3423	T2109198880_concoct_bins_bin.21	T2109198880_concoct_bins_bin.21.fa
SGB_3461	T2109198879_concoct_bins_bin.10	"T2109198879_maxbin2_bins_bin.2.fa,T2109198879_concoct_bins_bin.10.fa"
SGB_3478	1111525849633480_bin.19	1111525849633480_bin.19.fa
SGB_3472	1111525849861219_bin.4	1111525849861219_bin.4.fa
SGB_3420	T2108174094_concoct_bins_bin.3	T2108174094_concoct_bins_bin.3.fa
SGB_3475	T2108173910_concoct_bins_bin.185	T2108173910_concoct_bins_bin.185.fa
SGB_3494	1111525849478105_bin.12	1111525849478105_bin.12.fa
SGB_3483	T2109199179_concoct_bins_bin.24	T2109199179_concoct_bins_bin.24.fa
SGB_3473	T2108173929_concoct_bins_bin.38	"T2108173929_maxbin2_bins_bin.21.fa,T2108173929_concoct_bins_bin.38.fa"
SGB_3466	1111525849854152_bin.55	1111525849854152_bin.55.fa
SGB_3459	MET0332_bin.19	"MET0332_bin.19.fa,MET0333_bin.5.fa"
SGB_3413	T2108173924_concoct_bins_bin.90	"T2108173924_concoct_bins_bin.90.fa,T2108173924_maxbin2_bins_bin.53.fa"
SGB_3437	DP1807004497_bin.4	DP1807004497_bin.4.fa
SGB_3498	1111525849663740_bin.16	1111525849663740_bin.16.fa
SGB_3490	T2109198981_concoct_bins_bin.23	T2109198981_concoct_bins_bin.23.fa
SGB_3460	T2108174095_concoct_bins_bin.21	T2108174095_concoct_bins_bin.21.fa
SGB_3481	T2109198965_concoct_bins_bin.19	T2109198965_concoct_bins_bin.19.fa
SGB_3488	MET0340_bin.1	MET0340_bin.1.fa
