user_genome	classification	classification_color	Genome_size	Completeness	Contamination	checkM	checkM_ann	Cultured	ncbi_genome_category
MET0028_bin.4	Bacillota	#C9A295	1233780	62.93	0	1	MQ	1	classified
T2109199000_metabat2_bins_bin.33	Bacillota	#C9A295	657316	56.89	0	1	MQ	1	classified
T2109199180_concoct_bins_bin.13	Bacillota	#C9A295	1275384	56.58	3.307	1	MQ	1	classified
T2109198905_metabat2_bins_bin.5	Bacillota	#C9A295	1613819	50.02	8.748	1	MQ	1	classified
T2108173879_maxbin2_bins_bin.4	Bacillota	#C9A295	2659937	62.73	5.598	1	MQ	1	classified
T2108173921_maxbin2_bins_bin.20	Bacillota	#C9A295	2803202	54.31	8.62	1	MQ	1	classified
T2108173968_maxbin2_bins_bin.33	Bacillota	#C9A295	1457528	54.58	6.789	1	MQ	1	unclassified
T2109198923_maxbin2_bins_bin.11	Bacillota	#C9A295	1711379	53.29	7.073	1	MQ	1	unclassified
T2108174099_maxbin2_bins_bin.6	Bacillota	#C9A295	1916014	53.44	5.172	1	MQ	1	unclassified
T2108174138_maxbin2_bins_bin.16	Bacillota	#C9A295	940575	50.92	5.925	1	MQ	1	unclassified
T2108173895_maxbin2_bins_bin.34	Bacillota	#C9A295	1746080	58.55	5.867	1	MQ	1	unclassified
T2109198999_maxbin2_bins_bin.7	Bacillota	#C9A295	2015250	57.64	9.478	1	MQ	1	unclassified
T2108174084_maxbin2_bins_bin.1	Bacillota	#C9A295	5972755	55.67	0.28	1	MQ	1	classified
T2109198905_concoct_bins_bin.6	Bacillota	#C9A295	3339479	54.52	5.642	1	MQ	1	unclassified
T2108174084_maxbin2_bins_bin.2	Bacillota	#C9A295	9992030	62.98	0.862	1	MQ	1	classified
T2109199108_concoct_bins_bin.4	Bacillota	#C9A295	3300536	50.76	9.762	1	MQ	1	unclassified
1111525849484253_bin.22	Bacillota	#C9A295	2504886	56.9	6.9	1	MQ	1	classified
R_T2109198954_concoct_bins_bin.25	Bacillota	#C9A295	1776007	52.28	5.57	1	MQ	1	unclassified
MET0757_bin.6	Bacillota	#C9A295	2467524	55.09	7.21	1	MQ	1	classified
T2107171965_maxbin2_bins_bin.24	Bacillota	#C9A295	783028	53.62	0.862	1	MQ	1	classified
T2108174052_maxbin2_bins_bin.34	Bacillota	#C9A295	1298006	56.89	6.896	1	MQ	1	unclassified
T2108173963_maxbin2_bins_bin.20	Bacillota	#C9A295	989591	64.65	9.482	1	MQ	1	classified
T2109198919_concoct_bins_bin.24	Bacillota	#C9A295	2382403	52.03	7.758	1	MQ	1	classified
T2109199067_metabat2_bins_bin.3	Bacillota	#C9A295	853731	62.06	0	1	MQ	1	classified
T2109198943_maxbin2_bins_bin.3	Bacillota	#C9A295	1932561	63.79	8.62	1	MQ	1	unclassified
T2109199164_metabat2_bins_bin.22	Bacillota	#C9A295	1283110	62.06	0	1	MQ	1	classified
T2109199196_maxbin2_bins_bin.6	Bacillota	#C9A295	2269250	58.81	5.245	1	MQ	1	classified
T2109198991_metabat2_bins_bin.3	Bacillota	#C9A295	962175	62.06	0	1	MQ	1	classified
T2107171978_maxbin2_bins_bin.9	Bacillota	#C9A295	1457661	69.86	1.111	1	MQ	1	classified
T2109199197_metabat2_bins_bin.10	Bacillota	#C9A295	1342794	68.96	1.724	1	MQ	1	classified
T2109198999_metabat2_bins_bin.7	Bacillota	#C9A295	2344671	67.83	1.933	1	MQ	1	classified
1111525849663614_bin.33	Bacillota	#C9A295	2799560	93.63	6.69	1	MQ	1	classified
T2108174101_maxbin2_bins_bin.44	Bacillota	#C9A295	1465213	54.82	3.793	1	MQ	1	classified
T2108174103_maxbin2_bins_bin.44	Bacillota	#C9A295	2095524	55.48	5.172	1	MQ	1	classified
T2108174061_metabat2_bins_bin.15	Bacillota	#C9A295	1146858	67.62	3.959	1	MQ	1	classified
R_T2109198896_concoct_bins_bin.0	Bacillota	#C9A295	2504953	52.03	0	1	MQ	1	classified
T2107171968_maxbin2_bins_bin.27	Bacillota	#C9A295	587814	51.72	7.993	1	MQ	1	classified
T2108174102_concoct_bins_bin.154	Bacillota	#C9A295	1649227	66.66	2.869	1	MQ	1	classified
T2108174126_concoct_bins_bin.126	Bacillota	#C9A295	1441733	56.06	3.187	1	MQ	1	unclassified
T2109198884_metabat2_bins_bin.17	Bacillota	#C9A295	940695	50.86	2.586	1	MQ	1	classified
T2109198900_maxbin2_bins_bin.13	Bacillota	#C9A295	2021427	53.45	7.384	1	MQ	1	unclassified
T2108173980_metabat2_bins_bin.10	Bacillota	#C9A295	565053	67.24	0	1	MQ	1	unclassified
1111525849740170_bin.15	Bacillota	#C9A295	1351123	85.06	7.09	1	MQ	1	unclassified
T2108174103_metabat2_bins_bin.82	Bacillota	#C9A295	1324032	58.9	1.724	1	MQ	1	classified
T2108174127_metabat2_bins_bin.82	Bacillota	#C9A295	1510574	64.1	6.896	1	MQ	1	classified
T2109198904_concoct_bins_bin.12	Bacillota	#C9A295	2945825	62.91	2.888	1	MQ	1	unclassified
T2107172000_metabat2_bins_bin.72	Bacillota	#C9A295	458095	77.31	0.068	1	MQ	1	classified
T2107171993_concoct_bins_bin.0	Bacillota	#C9A295	2034016	68.35	1.52	1	MQ	1	unclassified
1111525849755644_bin.43	Bacillota	#C9A295	1905903	91.97	9.81	1	MQ	1	unclassified
T2108174102_concoct_bins_bin.98	Bacillota	#C9A295	1452173	57.61	1.819	1	MQ	1	classified
T2108173986_concoct_bins_bin.106	Bacillota	#C9A295	857602	52.86	5.721	1	MQ	1	classified
T2107171953_metabat2_bins_bin.62	Bacillota	#C9A295	1532904	74.69	5.238	1	MQ	1	classified
T2108173973_concoct_bins_bin.14	Bacillota	#C9A295	851217	53.4	3.714	1	MQ	1	classified
T2108173922_concoct_bins_bin.9	Bacillota	#C9A295	1305190	63.73	1.841	1	MQ	1	classified
T2108174144_concoct_bins_bin.56	Bacillota	#C9A295	1037465	53.96	7.428	1	MQ	1	classified
T2107171992_concoct_bins_bin.88	Bacillota	#C9A295	1102754	50.99	0.87	1	MQ	1	classified
T2108174065_metabat2_bins_bin.9	Bacillota	#C9A295	1371065	73.41	0.21	1	MQ	1	classified
1111525849771679_bin.10	Bacillota	#C9A295	1822955	87.26	7.78	1	MQ	1	classified
1111525849771679_bin.5	Bacillota	#C9A295	1937303	96.69	0.57	1	HQ	1	classified
1111525849853811_bin.11	Bacillota	#C9A295	1738631	99.37	2.38	1	HQ	1	classified
1111525849853811_bin.12	Bacillota	#C9A295	1558429	89.42	0.6	1	MQ	1	classified
T2108174055_maxbin2_bins_bin.39	Bacillota	#C9A295	1315735	62.5	7.344	1	MQ	1	classified
T2108174081_metabat2_bins_bin.31	Bacillota	#C9A295	1072375	65.14	0	1	MQ	1	unclassified
T2108174038_maxbin2_bins_bin.37	Bacillota	#C9A295	1122078	62.15	4.583	1	MQ	1	classified
T2108174022_metabat2_bins_bin.36	Bacillota	#C9A295	657343	50.76	0.974	1	MQ	1	classified
T2108174080_maxbin2_bins_bin.32	Bacillota	#C9A295	1725450	50	9.326	1	MQ	1	classified
T2108174113_concoct_bins_bin.25	Bacillota	#C9A295	916403	52.17	9.416	1	MQ	1	classified
T2108173866_metabat2_bins_bin.50	Bacillota	#C9A295	893600	50.34	5.172	1	MQ	1	unclassified
T2108173984_concoct_bins_bin.6	Bacillota	#C9A295	1439210	72.99	4.648	1	MQ	1	classified
T2108174044_concoct_bins_bin.24	Bacillota	#C9A295	1711605	73.4	3.505	1	MQ	1	classified
T2108173871_concoct_bins_bin.4	Bacillota	#C9A295	1680555	84.72	3.955	1	MQ	1	classified
T2108174100_concoct_bins_bin.29	Bacillota	#C9A295	1303416	66.43	4.179	1	MQ	1	classified
T2108174101_concoct_bins_bin.22	Bacillota	#C9A295	1077896	52.73	2.889	1	MQ	1	classified
T2108174123_metabat2_bins_bin.79	Bacillota	#C9A295	660141	50	0	1	MQ	1	unclassified
1111525849768216_bin.25	Bacillota	#C9A295	1188735	51.36	2.17	1	MQ	1	classified
1111525849633480_bin.3	Bacillota	#C9A295	856982	55.17	0	1	MQ	1	classified
T2108174119_metabat2_bins_bin.23	Bacillota	#C9A295	656483	51.37	0	1	MQ	1	classified
T2108174063_maxbin2_bins_bin.82	Bacillota	#C9A295	1167478	51	6.65	1	MQ	1	unclassified
T2108173866_concoct_bins_bin.56	Bacillota	#C9A295	1165475	55.51	3.256	1	MQ	1	classified
1111525849853811_bin.7	Bacillota	#C9A295	1693136	98.64	0.66	1	HQ	1	classified
1111525849861985_bin.70	Bacillota	#C9A295	1487275	77.59	6.9	1	MQ	1	unclassified
DSKIN0029-1_bin.21	Bacillota	#C9A295	1603177	75.26	5.35	1	MQ	1	unclassified
DSKIN0046-1_bin.9	Bacillota	#C9A295	1382982	75.96	0.38	1	MQ	1	classified
MET0259_bin.23	Bacillota	#C9A295	1379356	76.61	5.91	1	MQ	1	unclassified
R_T2109198896_metabat2_bins_bin.4	Bacillota	#C9A295	2366532	92.69	1.104	1	HQ	1	classified
R_T2109198917_metabat2_bins_bin.17	Bacillota	#C9A295	2743941	98.15	1.064	1	HQ	1	classified
R_T2109198919_concoct_bins_bin.17	Bacillota	#C9A295	3655320	99.58	0.207	1	HQ	1	classified
R_T2109198927_metabat2_bins_bin.6	Bacillota	#C9A295	2538120	98.89	1.243	1	HQ	1	classified
1111525849478145_bin.18_new	Bacillota	#C9A295	1806273	90.08	6.95	1	MQ	1	classified
R_T2109198960_concoct_bins_bin.23	Bacillota	#C9A295	7346352	97.19	2.022	1	HQ	1	classified
R_T2109198960_concoct_bins_bin.28	Bacillota	#C9A295	5871614	91	2.107	1	HQ	1	unclassified
R_T2109198961_metabat2_bins_bin.2	Bacillota	#C9A295	2348407	97.75	0	1	HQ	1	classified
R_T2109199087_maxbin2_bins_bin.25	Bacillota	#C9A295	2590278	94.47	9.576	1	MQ	1	unclassified
R_T2109199087_metabat2_bins_bin.10	Bacillota	#C9A295	1745118	87.91	0.824	1	MQ	1	classified
R_T2109199169_concoct_bins_bin.9	Bacillota	#C9A295	2620565	93.13	1.545	1	HQ	1	classified
R_T2109199198_metabat2_bins_bin.7	Bacillota	#C9A295	2479813	98.35	0.111	1	HQ	1	classified
SMGC_109	Bacillota	#C9A295	1914182	99.85	0	1	HQ	1	classified
SMGC_11	Bacillota	#C9A295	2463477	98.9	1.8	1	HQ	1	classified
SMGC_147	Bacillota	#C9A295	1744254	90.13	2.71	1	HQ	1	classified
SMGC_154	Bacillota	#C9A295	1592740	96.74	0	1	HQ	1	classified
SMGC_17	Bacillota	#C9A295	1854293	98.5	0.27	1	HQ	1	classified
SMGC_171	Bacillota	#C9A295	2720772	99.45	0.55	1	HQ	1	classified
SMGC_20	Bacillota	#C9A295	2338882	99.75	0.06	1	HQ	1	classified
SMGC_200	Bacillota	#C9A295	1602055	87.2	0.35	1	MQ	1	classified
SMGC_205	Bacillota	#C9A295	1498564	84.44	0.73	1	MQ	1	classified
SMGC_225	Bacillota	#C9A295	6015031	99.73	0	1	HQ	1	classified
SMGC_228	Bacillota	#C9A295	6725856	99.85	0	1	HQ	1	classified
SMGC_231	Bacillota	#C9A295	6463713	99.85	0.05	1	HQ	1	classified
SMGC_235	Bacillota	#C9A295	2741334	99.65	0.36	1	HQ	1	classified
SMGC_236	Bacillota	#C9A295	2702477	99.81	0	1	HQ	1	classified
SMGC_237	Bacillota	#C9A295	2617953	98.9	0	1	HQ	1	classified
SMGC_238	Bacillota	#C9A295	1949123	100	0	1	HQ	1	classified
1111525849483863_bin.19	Bacillota	#C9A295	1769354	99.45	0.21	1	HQ	1	classified
SMGC_240	Bacillota	#C9A295	2459980	98.81	0.65	1	HQ	1	classified
SMGC_241	Bacillota	#C9A295	2557948	99.67	0	1	HQ	1	classified
SMGC_242	Bacillota	#C9A295	2936818	99.45	0.28	1	HQ	1	classified
SMGC_243	Bacillota	#C9A295	2491282	99.51	0	1	HQ	1	classified
SMGC_244	Bacillota	#C9A295	2270806	99.38	0	1	HQ	1	classified
SMGC_245	Bacillota	#C9A295	2657050	99.61	0	1	HQ	1	classified
SMGC_246	Bacillota	#C9A295	4129918	98.01	1.02	1	HQ	1	classified
SMGC_247	Bacillota	#C9A295	2516293	99.45	0.45	1	HQ	1	classified
SMGC_248	Bacillota	#C9A295	2461033	99.43	1.72	1	HQ	1	classified
SMGC_25	Bacillota	#C9A295	1313261	86.26	0.93	1	MQ	1	classified
SMGC_286	Bacillota	#C9A295	2298050	96.71	0.08	1	HQ	1	classified
SMGC_288	Bacillota	#C9A295	1929730	97.7	0.77	1	HQ	1	classified
SMGC_291	Bacillota	#C9A295	1626297	95.06	0.83	1	HQ	1	classified
1111525849485004_bin.26	Bacillota	#C9A295	2112496	95.78	6.59	1	MQ	1	unclassified
SMGC_336	Bacillota	#C9A295	1994826	99.74	0.28	1	HQ	1	classified
SMGC_353	Bacillota	#C9A295	2183408	94.63	0.69	1	HQ	1	classified
SMGC_354	Bacillota	#C9A295	2714351	99.51	0.08	1	HQ	1	classified
SMGC_355	Bacillota	#C9A295	4326180	97.35	3.09	1	HQ	1	classified
SMGC_356	Bacillota	#C9A295	2486190	99.73	0	1	HQ	1	classified
SMGC_357	Bacillota	#C9A295	2553768	99.73	0.11	1	HQ	1	classified
SMGC_383	Bacillota	#C9A295	2310476	96.08	0	1	HQ	1	classified
SMGC_457	Bacillota	#C9A295	4184500	99.59	0	1	HQ	1	classified
SMGC_458	Bacillota	#C9A295	2001678	76.31	0.95	1	MQ	1	classified
SMGC_46	Bacillota	#C9A295	1569382	96.99	1.29	1	HQ	1	classified
SMGC_464	Bacillota	#C9A295	1667632	84.57	1.49	1	MQ	1	classified
SMGC_466	Bacillota	#C9A295	2335943	98.86	0	1	HQ	1	classified
SMGC_474	Bacillota	#C9A295	1517806	94.8	1.04	1	HQ	1	classified
SMGC_483	Bacillota	#C9A295	1712068	84.58	1.06	1	MQ	1	classified
SMGC_501	Bacillota	#C9A295	2479753	95.55	1.84	1	HQ	1	classified
SMGC_522	Bacillota	#C9A295	1869021	98.99	0.78	1	HQ	1	classified
SMGC_532	Bacillota	#C9A295	2760202	99.14	1.1	1	HQ	1	classified
SMGC_534	Bacillota	#C9A295	1953838	89.96	3.21	1	MQ	1	classified
SMGC_540	Bacillota	#C9A295	1670566	83.08	2.81	1	MQ	1	classified
SMGC_541	Bacillota	#C9A295	1729007	94.03	2.25	1	HQ	1	classified
SMGC_55	Bacillota	#C9A295	1826191	96.79	0.25	1	HQ	1	classified
SMGC_569	Bacillota	#C9A295	2486268	95.2	0.88	1	HQ	1	classified
SMGC_57	Bacillota	#C9A295	2251538	99.45	0	1	HQ	1	classified
SMGC_600	Bacillota	#C9A295	2093443	97.87	0.09	1	HQ	1	classified
SMGC_606	Bacillota	#C9A295	1764027	99.46	1.9	1	HQ	1	classified
SMGC_618	Bacillota	#C9A295	2597982	88.78	0.83	1	MQ	1	classified
SMGC_71	Bacillota	#C9A295	3990344	99.43	0.38	1	HQ	1	classified
SMGC_72	Bacillota	#C9A295	5276865	100	0.27	1	HQ	1	classified
SMGC_8	Bacillota	#C9A295	1976173	98.28	0.57	1	HQ	1	classified
SMGC_98	Bacillota	#C9A295	4576603	99.34	0.33	1	HQ	1	classified
T2107171953_metabat2_bins_bin.55	Bacillota	#C9A295	1922028	80.8	9.054	1	MQ	1	classified
T2107171970_concoct_bins_bin.74	Bacillota	#C9A295	1929836	93.88	4.551	1	HQ	1	unclassified
T2107171973_concoct_bins_bin.41	Bacillota	#C9A295	1561077	97.67	0	1	HQ	1	classified
T2107171973_concoct_bins_bin.72	Bacillota	#C9A295	1976994	99.88	2.413	1	HQ	1	classified
T2107171977_metabat2_bins_bin.9	Bacillota	#C9A295	1666874	85.98	1.404	1	MQ	1	classified
T2107171984_concoct_bins_bin.50	Bacillota	#C9A295	3378658	98.82	0.693	1	HQ	1	unclassified
T2107171984_concoct_bins_bin.99	Bacillota	#C9A295	2195101	94.87	5.056	1	MQ	1	classified
T2107171984_metabat2_bins_bin.41	Bacillota	#C9A295	2022285	88.62	3.024	1	MQ	1	classified
T2107171985_concoct_bins_bin.172	Bacillota	#C9A295	1902126	92.45	2.201	1	HQ	1	classified
T2107171985_concoct_bins_bin.77	Bacillota	#C9A295	2107699	81.41	4.553	1	MQ	1	unclassified
T2107171985_metabat2_bins_bin.68	Bacillota	#C9A295	1691088	91.52	1.289	1	HQ	1	classified
T2107171993_concoct_bins_bin.32	Bacillota	#C9A295	1482880	92.64	0.91	1	HQ	1	unclassified
T2107172000_concoct_bins_bin.81	Bacillota	#C9A295	1505062	94.41	0	1	HQ	1	classified
T2107172000_metabat2_bins_bin.38	Bacillota	#C9A295	1608161	92.98	0.881	1	HQ	1	classified
T2107172016_concoct_bins_bin.113	Bacillota	#C9A295	1984323	98.77	0.785	1	HQ	1	classified
T2107172016_metabat2_bins_bin.59	Bacillota	#C9A295	1943558	92.11	6.688	1	MQ	1	unclassified
T2107172016_metabat2_bins_bin.75	Bacillota	#C9A295	2309114	80.53	6.369	1	MQ	1	unclassified
T2107172018_concoct_bins_bin.69	Bacillota	#C9A295	1965236	93.13	1.31	1	HQ	1	classified
T2108173871_concoct_bins_bin.2	Bacillota	#C9A295	1812696	97.45	0.813	1	HQ	1	unclassified
T2108173907_metabat2_bins_bin.6	Bacillota	#C9A295	1695001	92.02	8.344	1	MQ	1	classified
T2108173909_metabat2_bins_bin.50	Bacillota	#C9A295	2697187	87.73	0.682	1	MQ	1	classified
T2108173910_concoct_bins_bin.193	Bacillota	#C9A295	1252127	97.16	1.773	1	HQ	1	unclassified
T2108173910_metabat2_bins_bin.72	Bacillota	#C9A295	1255847	77.8	0.609	1	MQ	1	unclassified
T2108173914_metabat2_bins_bin.34	Bacillota	#C9A295	3676613	81.11	0	1	MQ	1	unclassified
T2108173918_metabat2_bins_bin.105	Bacillota	#C9A295	1430233	88.41	0.709	1	MQ	1	classified
T2108173920_concoct_bins_bin.164	Bacillota	#C9A295	1634740	93.02	2.482	1	HQ	1	classified
T2108173920_concoct_bins_bin.167	Bacillota	#C9A295	1561046	95.14	0.304	1	HQ	1	classified
T2108173920_metabat2_bins_bin.133	Bacillota	#C9A295	1565828	89.11	3.9	1	MQ	1	unclassified
T2108173920_metabat2_bins_bin.51	Bacillota	#C9A295	1173826	75.83	0.174	1	MQ	1	classified
T2108173922_concoct_bins_bin.11	Bacillota	#C9A295	2650425	84.7	5.959	1	MQ	1	classified
T2108173922_concoct_bins_bin.93	Bacillota	#C9A295	1864066	85	4.746	1	MQ	1	classified
T2108173922_metabat2_bins_bin.55	Bacillota	#C9A295	1911327	80.37	1.273	1	MQ	1	classified
T2108173925_concoct_bins_bin.112	Bacillota	#C9A295	1506672	98.25	0	1	HQ	1	classified
T2108173925_concoct_bins_bin.53	Bacillota	#C9A295	1506058	97.39	0.043	1	HQ	1	classified
T2108173925_metabat2_bins_bin.51	Bacillota	#C9A295	1693060	93.86	5.002	1	MQ	1	unclassified
T2108173925_metabat2_bins_bin.85	Bacillota	#C9A295	1460792	89.51	0.997	1	MQ	1	unclassified
T2108173931_concoct_bins_bin.15	Bacillota	#C9A295	1351223	92.67	0.349	1	HQ	1	unclassified
T2108173931_concoct_bins_bin.57	Bacillota	#C9A295	1676279	98.6	0	1	HQ	1	classified
T2108173934_concoct_bins_bin.126	Bacillota	#C9A295	1766534	93.97	4.255	1	HQ	1	unclassified
T2108173934_concoct_bins_bin.52	Bacillota	#C9A295	2312238	96.17	0.019	1	HQ	1	classified
T2108173934_concoct_bins_bin.98	Bacillota	#C9A295	1873999	96.51	0	1	HQ	1	classified
T2108173953_metabat2_bins_bin.42	Bacillota	#C9A295	1632432	86.55	1.219	1	MQ	1	unclassified
T2108173960_concoct_bins_bin.81	Bacillota	#C9A295	1612514	87.17	8.143	1	MQ	1	unclassified
T2108173960_metabat2_bins_bin.45	Bacillota	#C9A295	1428015	83.78	8.79	1	MQ	1	classified
T2108173961_metabat2_bins_bin.66	Bacillota	#C9A295	1398746	87.5	1.829	1	MQ	1	unclassified
T2108173965_metabat2_bins_bin.58	Bacillota	#C9A295	1141732	77.04	1.829	1	MQ	1	classified
T2108173980_concoct_bins_bin.160	Bacillota	#C9A295	1818524	93.61	0.709	1	HQ	1	unclassified
T2108173980_concoct_bins_bin.172	Bacillota	#C9A295	1646000	93.02	0.709	1	HQ	1	classified
T2108173980_concoct_bins_bin.207	Bacillota	#C9A295	2030306	96.51	0.671	1	HQ	1	classified
T2108173980_concoct_bins_bin.236	Bacillota	#C9A295	2018364	98.6	0	1	HQ	1	unclassified
T2108173980_concoct_bins_bin.57	Bacillota	#C9A295	2902213	98.52	0.305	1	HQ	1	classified
T2108173980_concoct_bins_bin.65	Bacillota	#C9A295	1653538	94.32	0	1	HQ	1	unclassified
T2108173980_concoct_bins_bin.73	Bacillota	#C9A295	1847206	79.18	1.309	1	MQ	1	classified
T2108173980_metabat2_bins_bin.107	Bacillota	#C9A295	1351492	82.51	5.951	1	MQ	1	unclassified
T2108173980_metabat2_bins_bin.109	Bacillota	#C9A295	1753072	98.25	1.748	1	HQ	1	classified
T2108173980_metabat2_bins_bin.148	Bacillota	#C9A295	994554	83.54	2.836	1	MQ	1	unclassified
T2108173980_metabat2_bins_bin.75	Bacillota	#C9A295	1760387	93.67	4.43	1	HQ	1	classified
T2108173991_metabat2_bins_bin.48	Bacillota	#C9A295	1880054	98.66	0.609	1	HQ	1	classified
T2108173992_concoct_bins_bin.102	Bacillota	#C9A295	2633463	98.99	2.745	1	HQ	1	classified
T2108173992_concoct_bins_bin.109	Bacillota	#C9A295	2215903	80.38	3.164	1	MQ	1	classified
T2108173992_concoct_bins_bin.115	Bacillota	#C9A295	2672621	99.47	0	1	HQ	1	classified
T2108173992_concoct_bins_bin.12	Bacillota	#C9A295	1946194	81.4	0.744	1	MQ	1	classified
T2108173992_concoct_bins_bin.125	Bacillota	#C9A295	2046931	97.98	0.671	1	HQ	1	classified
T2108173992_concoct_bins_bin.140	Bacillota	#C9A295	2884076	99.32	2.348	1	HQ	1	classified
T2108173992_concoct_bins_bin.38	Bacillota	#C9A295	2744770	98.1	1.054	1	HQ	1	classified
T2108173992_concoct_bins_bin.44	Bacillota	#C9A295	5805685	97.55	1.506	1	HQ	1	classified
T2108173992_concoct_bins_bin.45	Bacillota	#C9A295	2075721	91.81	2.013	1	HQ	1	classified
T2108173992_concoct_bins_bin.9	Bacillota	#C9A295	3633846	98.97	1.265	1	HQ	1	classified
T2108173992_metabat2_bins_bin.112	Bacillota	#C9A295	1744283	77.41	0	1	MQ	1	classified
T2108173992_metabat2_bins_bin.114	Bacillota	#C9A295	2170142	77.36	2.055	1	MQ	1	classified
T2108173992_metabat2_bins_bin.44	Bacillota	#C9A295	2261317	83.76	0.584	1	MQ	1	classified
T2108173992_metabat2_bins_bin.58	Bacillota	#C9A295	2590467	77.99	4.957	1	MQ	1	classified
T2108173992_metabat2_bins_bin.88	Bacillota	#C9A295	2751370	89.04	8.86	1	MQ	1	classified
T2108174006_metabat2_bins_bin.83	Bacillota	#C9A295	1264463	78.73	1.063	1	MQ	1	classified
T2108174007_concoct_bins_bin.114	Bacillota	#C9A295	3966036	99.08	4.883	1	HQ	1	classified
T2108174013_concoct_bins_bin.123	Bacillota	#C9A295	2857007	94.62	1.424	1	HQ	1	classified
T2108174013_concoct_bins_bin.38	Bacillota	#C9A295	1444499	93.82	2.466	1	HQ	1	unclassified
T2108174013_metabat2_bins_bin.31	Bacillota	#C9A295	1230885	76.92	0	1	MQ	1	unclassified
T2108174013_metabat2_bins_bin.51	Bacillota	#C9A295	1527498	96.64	0.304	1	HQ	1	unclassified
T2108174023_concoct_bins_bin.24	Bacillota	#C9A295	1384401	92.22	3.343	1	HQ	1	unclassified
T2108174023_metabat2_bins_bin.41	Bacillota	#C9A295	2187415	78.41	3.996	1	MQ	1	classified
T2108174038_maxbin2_bins_bin.38	Bacillota	#C9A295	1629778	79.59	4.178	1	MQ	1	unclassified
T2108174038_metabat2_bins_bin.26	Bacillota	#C9A295	1521838	96.34	1.306	1	HQ	1	classified
T2108174043_metabat2_bins_bin.15	Bacillota	#C9A295	1168101	86.66	2.337	1	MQ	1	unclassified
T2108174048_concoct_bins_bin.48	Bacillota	#C9A295	1483785	88.22	1.107	1	MQ	1	classified
T2108174048_metabat2_bins_bin.120	Bacillota	#C9A295	1323557	77.97	5.034	1	MQ	1	classified
T2108174051_concoct_bins_bin.160	Bacillota	#C9A295	1402020	84.93	1.573	1	MQ	1	unclassified
T2108174051_metabat2_bins_bin.16	Bacillota	#C9A295	1496278	97.31	0.304	1	HQ	1	unclassified
T2108174058_metabat2_bins_bin.59	Bacillota	#C9A295	1523693	90.18	0	1	HQ	1	classified
T2108174062_concoct_bins_bin.13	Bacillota	#C9A295	1365245	97.9	0	1	HQ	1	unclassified
T2108174062_concoct_bins_bin.164	Bacillota	#C9A295	1784974	95.96	0.403	1	HQ	1	unclassified
T2108174062_concoct_bins_bin.21	Bacillota	#C9A295	2045098	97.25	0.632	1	HQ	1	classified
T2108174062_concoct_bins_bin.38	Bacillota	#C9A295	2753000	95.94	4.67	1	HQ	1	classified
T2108174062_concoct_bins_bin.61	Bacillota	#C9A295	1285462	90.39	2.482	1	HQ	1	unclassified
T2108174062_concoct_bins_bin.70	Bacillota	#C9A295	1610781	94.24	2.097	1	HQ	1	unclassified
T2108174062_concoct_bins_bin.88	Bacillota	#C9A295	1201959	76.9	2.227	1	MQ	1	unclassified
T2108174062_concoct_bins_bin.9	Bacillota	#C9A295	2214677	85.84	7.386	1	MQ	1	classified
T2108174062_concoct_bins_bin.92	Bacillota	#C9A295	1852301	97.87	2.127	1	HQ	1	classified
T2108174062_metabat2_bins_bin.163	Bacillota	#C9A295	1225483	94.68	1.418	1	HQ	1	unclassified
T2108174062_metabat2_bins_bin.189	Bacillota	#C9A295	658611	77.52	3.745	1	MQ	1	unclassified
T2108174062_metabat2_bins_bin.201	Bacillota	#C9A295	1107606	76.13	4.662	1	MQ	1	unclassified
T2108174062_metabat2_bins_bin.69	Bacillota	#C9A295	1247695	79.72	6.3	1	MQ	1	unclassified
T2108174062_metabat2_bins_bin.83	Bacillota	#C9A295	1333343	89.99	5.324	1	MQ	1	unclassified
T2108174065_metabat2_bins_bin.40	Bacillota	#C9A295	786817	75.6	0	1	MQ	1	unclassified
T2108174077_concoct_bins_bin.29	Bacillota	#C9A295	1990189	89.24	1.027	1	MQ	1	classified
T2108174080_metabat2_bins_bin.29	Bacillota	#C9A295	1332491	79.42	8.074	1	MQ	1	unclassified
T2108174086_concoct_bins_bin.4	Bacillota	#C9A295	2643204	91.63	1.492	1	HQ	1	unclassified
T2108174086_concoct_bins_bin.77	Bacillota	#C9A295	1860251	98.6	0	1	HQ	1	classified
1111525849644733_bin.13	Bacillota	#C9A295	1945028	99.09	0.2	1	HQ	1	classified
